Price,Close,High,Low,Open,Volume
Ticker,TNPL.NS,TNPL.NS,TNPL.NS,TNPL.NS,TNPL.NS
Date,,,,,
2021-12-28,114.98522186279297,116.50568615640408,113.93990311406944,115.55539506662893,102888
2021-12-29,115.93551635742188,116.88580747510565,114.98522523973809,114.98522523973809,49759
2021-12-30,114.93770599365234,116.64823287890022,114.79516812833647,115.9355145517379,50296
2021-12-31,116.07806396484375,118.1687015685315,115.22280049055476,115.55540093884882,70852
2022-01-03,116.26811981201172,117.83610164685798,115.22280100549622,116.55321005476415,122002
2022-01-04,116.69574737548828,118.50129462507311,116.22060183609321,116.83828523719036,96324
2022-01-05,119.02396392822266,121.44720920765803,116.6957535618208,116.6957535618208,273938
2022-01-06,117.59852600097656,118.26372688435808,116.8858076615767,117.93112644266732,107895
2022-01-07,117.36095428466797,120.11680000534929,116.69575339525859,117.78858239212458,134867
2022-01-10,117.78858184814453,118.78639042779639,115.98303451375875,117.74107164206096,79484
2022-01-11,116.98082733154297,118.40626391295936,116.69574436534691,117.83609073042187,88679
2022-01-12,117.7410659790039,120.87702218537838,117.1708927824036,117.40846555183253,144188
2022-01-13,117.59852600097656,119.16650779768543,116.74326254366756,118.73887244395799,104831
2022-01-14,117.12338256835938,118.64384693666182,116.695754457012,118.02615624793539,134155
2022-01-17,120.73448944091797,121.73229801486772,117.74107096921459,118.02615395452462,297323
2022-01-18,118.21621704101562,122.49251984038291,117.83609914214084,121.35217339390442,122388
2022-01-19,117.50349426269531,119.40407643516059,116.41065806349864,118.73886832471038,134084
2022-01-20,117.69355010986328,119.26153185923697,117.36094967821327,118.12118545068101,67399
2022-01-21,115.69793701171875,118.83390042215616,115.27030893308886,117.12337360734567,104760
2022-01-24,112.8470687866211,116.55320554837928,112.18186791277932,114.6051058818993,152745
2022-01-25,113.27469635009766,114.12995979110951,106.7652037576472,113.41724146529059,82884
2022-01-27,111.37410736083984,113.74983496879415,110.32878866336901,113.27468944720329,68559
2022-01-28,111.70671844482422,114.8901920868833,111.04151034415132,111.9442912128905,105125
2022-01-31,111.6116943359375,113.5597941226183,110.28129250616605,112.41944762562957,72861
2022-02-01,112.27689361572266,114.4150485659792,111.2315748678486,112.41943872910223,103374
2022-02-02,125.43842315673828,127.95668873060177,112.84706628683841,113.2746943748145,915084
2022-02-03,120.82951354980469,124.91576088692952,119.78419480077952,124.91576088692952,248654
2022-02-04,119.73668670654297,121.92235928457804,118.97645087501436,120.78200553728513,147846
2022-02-07,122.06488800048828,123.44280718533302,119.35655983536321,119.78419517731706,150108
2022-02-08,120.73448944091797,123.34779001539545,119.45159063151235,122.68258913285953,94396
2022-02-09,128.3843231201172,130.09483536278654,122.11239656269532,122.58754207461243,553421
2022-02-10,127.3390121459961,130.18988555224973,125.7235201158441,128.289303281414,187890
2022-02-11,125.05830383300781,126.91136841899946,123.77540515793426,124.6306612744565,92053
2022-02-14,116.64823913574219,121.77980556644408,115.55540285877932,121.63726769348268,140343
2022-02-15,120.1167984008789,121.06708951599639,114.84267981191854,117.83609827456777,192437
2022-02-16,121.39968872070312,124.86824545546375,118.976443501758,118.976443501758,165462
2022-02-17,119.64164733886719,123.44280437430828,119.02395669243026,121.96986481387627,196536
2022-02-18,120.21182250976562,122.3499774555915,117.97863990526551,119.64164930757451,111944
2022-02-21,116.12557220458984,120.8295176084254,115.50788877542651,120.8295176084254,100154
2022-02-22,115.27031707763672,118.64384624222683,112.9420994568561,114.9852268383098,183159
2022-02-23,125.81854248046875,130.0473496988944,115.60291986644343,115.60291986644343,1066646
2022-02-24,115.9830322265625,121.54223373892621,112.3244056734181,121.16211584702404,608093
2022-02-25,119.49909973144531,123.06269117472897,117.12337210258954,117.12337210258954,215073
2022-02-28,121.542236328125,122.49252020290557,115.69794445979801,117.83609949088257,207481
2022-03-02,121.77979278564453,123.53783703588691,118.02614602191997,118.02614602191997,208342
2022-03-03,121.44720458984375,126.19866005501534,120.73448627006802,122.39749568287807,186221
2022-03-04,119.49909973144531,122.01736521791615,115.8879908355264,121.44719928716519,218090
2022-03-07,122.49252319335938,123.39531138431308,115.93552007140498,116.69575588996443,315359
2022-03-08,123.06269836425781,126.76882788167484,122.58755281072787,125.34339122108497,221204
2022-03-09,123.20523834228516,127.43404544142865,122.87264514928754,123.15773538635106,254521
2022-03-10,122.63507080078125,125.91357223437262,122.11240778956137,125.91357223437262,214136
2022-03-11,131.28269958496094,135.3214364498656,121.96985912023659,122.58754248769411,1432586
2022-03-14,136.9369659423828,139.50274924901487,133.0407662728466,133.0407662728466,1038254
2022-03-15,142.5911865234375,151.52391731818756,138.26735899501276,138.26735899501276,2217737
2022-03-16,152.61676025390625,154.374790132433,144.11164309725055,146.2022951694537,1743187
2022-03-17,147.86529541015625,155.75269964387812,146.39234136038365,154.37478050065508,642779
2022-03-21,152.75929260253906,155.3725930980724,147.72274692927112,149.10066610867588,773942
2022-03-22,152.99685668945312,154.94495621195455,149.4332653069348,154.32725833881045,469655
2022-03-23,149.52830505371094,154.6123535572652,148.48297908086528,153.80461485123985,337546
2022-03-24,149.90843200683594,152.3791948479531,148.05536712614435,148.2454224600089,252803
2022-03-25,163.73516845703125,166.30095166842855,148.91062067961445,150.8112029843965,1570504
2022-03-28,164.11526489257812,169.15181046374792,157.9858903910005,166.30093725368476,1231072
2022-03-29,162.1671905517578,170.33970082668392,161.54950706017445,166.30096315017957,701729
2022-03-30,164.9230194091797,166.2059036637,162.8798848922686,163.97272833162785,313882
2022-03-31,159.31629943847656,169.62696382397192,157.9383802234382,165.77828191278144,430096
2022-04-01,161.7870635986328,163.40255560675465,159.4113357924855,159.64890857310021,725548
2022-04-04,168.77171325683594,173.76074177118153,162.3572480241059,162.40475098115166,1271292
2022-04-05,185.30677795410156,190.5808968420845,164.68546248696006,168.2015369121845,4005590
2022-04-06,188.53775024414062,194.71464245325188,182.74098317884193,185.30676627333753,2843131
2022-04-07,182.93104553222656,190.2482844534572,179.65254397988923,188.44273707689234,626706
2022-04-08,182.7884979248047,190.53336454899906,179.98512759429954,184.2139345673159,706945
2022-04-11,184.4039764404297,188.15762309195352,182.50339438899582,183.69125817114198,466597
2022-04-12,183.35867309570312,185.2117379240289,176.8016700107681,185.2117379240289,487951
2022-04-13,187.87254333496094,193.33671703678874,182.17079686348842,184.26143433630344,1427350
2022-04-18,201.98439025878906,204.12254538255826,184.49902410201213,187.2073597255701,3360577
2022-04-19,192.0538330078125,204.78772767569768,185.54433331174,202.98218042438106,1258024
2022-04-20,201.5567626953125,206.16566616365043,190.15326867012462,193.19419751011623,1407881
2022-04-21,209.9193115234375,211.9624462183872,200.93906295809268,202.41201715670937,1785489
2022-04-22,204.88278198242188,212.81770454904714,201.93687355630698,204.93028494067173,716232
2022-04-25,199.9412384033203,203.5048299706344,194.95221020908056,200.60645376278524,662878
2022-04-26,208.2087860107422,209.7767605271365,201.65176871424913,201.65176871424913,785170
2022-04-27,212.6276397705078,213.81550367984025,200.6064628081802,204.45513027418383,806228
2022-04-28,210.06185913085938,215.6685710496375,205.73803154928032,213.8155062290442,1137107
2022-04-29,200.0837860107422,214.24311703489178,195.8549936847612,212.0099417392928,455052
2022-05-02,206.1656494140625,207.11594050562334,195.66492995225715,197.56551213537878,684896
2022-05-04,200.226318359375,206.21315478546268,196.3301338124507,206.21315478546268,915491
2022-05-05,204.55014038085938,210.48945920724904,199.51359511602294,201.08158398636388,512961
2022-05-06,200.70147705078125,204.64519380870223,197.75558334637466,199.56113063293705,415889
2022-05-09,198.18321228027344,200.51142258079787,194.80967596712588,198.32575014549863,297506
2022-05-10,192.5289764404297,203.69489650471243,185.63936618799994,196.7102513452362,386132
2022-05-11,178.5596923828125,193.0991491530082,176.9442004084111,186.2570561141783,752919
2022-05-12,180.08016967773438,183.88133420919053,169.53193230282682,173.2380764211717,395466
2022-05-13,179.0348358154297,187.49243522886542,176.0889421323338,180.9829354528121,283405
2022-05-16,182.02825927734375,185.25924314928562,176.65910597507218,178.17957750321605,537784
2022-05-17,197.37545776367188,199.08598463674275,182.97855345759916,182.97855345759916,602138
2022-05-18,203.5048370361328,207.11594618311037,193.85938799250476,195.85500513960312,753788
2022-05-19,182.26583862304688,204.21755466323182,180.5553117172462,200.3213697947715,1658352
2022-05-20,184.59405517578125,189.82065648062962,182.50341755390033,185.97197443791012,595958
2022-05-23,177.2768096923828,186.2570577930614,176.7541466811705,184.7365862150422,282889
2022-05-24,168.9617462158203,179.74754059007756,168.2015104999433,177.79945559977367,361378
2022-05-25,162.7373504638672,170.67228692893727,157.8908600659946,168.43909704946253,850196
2022-05-26,166.11090087890625,169.57945787983493,157.7483356092032,164.6854641113532,485668
2022-05-27,163.64012145996094,170.1021037191837,162.07214697439778,167.2987479266632,253387
2022-05-30,173.19053649902344,174.61597301341868,165.68324332332446,165.73074627357224,323483
2022-05-31,171.14744567871094,175.89890153319718,170.10211959060695,171.52755634695282,295385
2022-06-01,170.10211181640625,174.4734568028664,169.38939347080677,172.19274939677297,201242
2022-06-02,173.7132110595703,176.9917123616473,169.19932846242762,169.91204676723962,231213
2022-06-03,175.47125244140625,178.22710543565356,174.28338852154758,175.61380481196448,199554
2022-06-06,174.1883544921875,175.56627363145603,171.05239108883404,174.1408370390491,97981
2022-06-07,172.002685546875,175.8038498683529,171.00487701242884,174.66350347196777,127128
2022-06-08,171.19493103027344,176.08893875723967,170.1496195499683,172.0977191500115,137449
2022-06-09,171.0998992919922,174.75851098120413,169.62694532607748,171.19491969284115,140398
2022-06-10,168.05899047851562,173.80824015792209,167.2037197697991,170.054593131604,133194
2022-06-13,163.97274780273438,166.01586806196673,162.68984889558385,165.77829526436796,106665
2022-06-14,164.35284423828125,166.30094390985502,162.1671717896934,162.49977947762974,77226
2022-06-15,168.29656982421875,169.62697164484572,164.4003702776376,164.4003702776376,118669
2022-06-16,162.87989807128906,170.1971515607284,159.64891394630223,168.5341420404544,170250
2022-06-17,160.69422912597656,162.40474148781655,157.55826562878443,160.69422912597656,99500
2022-06-20,154.517333984375,161.12185402946193,150.81119010634916,160.2665833651678,163068
2022-06-21,157.79583740234375,161.50196682992322,153.89963815772637,154.75490883352325,176373
2022-06-22,153.51954650878906,157.7958569157175,153.09191836815484,156.75053079390668,43487
2022-06-23,160.21908569335938,164.40036074454923,153.9471586162831,153.9471586162831,133290
2022-06-24,162.83238220214844,164.875502222075,158.6986102079915,158.6986102079915,214022
2022-06-27,169.67446899414062,173.28557786539736,164.35283334173167,164.4003507940424,371075
2022-06-28,172.76292419433594,174.8535617059796,167.34626784589378,167.96395125832552,254838
2022-06-29,174.4259490966797,178.17959635993716,169.67449319374802,170.86235716948096,201623
2022-06-30,175.8988800048828,178.65471826307999,173.1430272463949,173.9032629901257,157406
2022-07-01,182.93104553222656,191.95881141563515,175.89889685474094,175.89889685474094,456570
2022-07-04,183.5487060546875,189.58305987591677,181.55310359827308,183.78627881142424,230380
2022-07-05,187.44491577148438,189.4405328421718,184.35646975750555,186.16201701171516,365306
2022-07-06,187.73001098632812,189.63059319929974,184.45150956901043,187.44492075432407,135358
2022-07-07,191.0560302734375,195.66493344971562,186.2570572752167,188.7278199575556,325564
2022-07-08,190.24826049804688,192.29139490404486,188.44271334883035,192.05382214755375,118256
2022-07-11,190.9609832763672,192.7665449685058,186.7797084635137,190.0582096804432,172150
2022-07-12,185.59185791015625,194.61962351484613,183.73879313346245,190.58088627064276,114968
2022-07-13,189.9631805419922,194.5720980667671,188.11011584141454,188.11011584141454,200474
2022-07-14,188.6802978515625,194.23949199936712,187.30237867818997,191.95879919518438,209042
2022-07-15,184.07139587402344,190.29580590867272,181.88572329311626,188.63279636889655,169825
2022-07-18,192.3389129638672,193.85938452496387,185.0216743892087,185.0216743892087,391848
2022-07-19,198.7533721923828,199.94123603407834,191.00850574464425,192.29140449379184,704839
2022-07-20,198.8484344482422,203.26728274697481,195.1423045525499,200.51144405533623,468942
2022-07-21,199.75119018554688,200.9865715395124,196.2826334035396,199.27604462635182,193509
2022-07-22,202.55453491210938,204.26506173091965,201.17661576650616,201.17661576650616,243932
2022-07-25,203.55235290527344,208.54138123383547,199.65616805361898,202.41200647308898,173953
2022-07-26,203.12472534179688,204.21755432129692,199.65616858052147,204.0274989988132,116427
2022-07-27,210.96461486816406,214.14809571246215,200.32135791901757,203.0771961869989,652918
2022-07-28,207.1634521484375,217.99676448819358,203.78991596798045,212.86519853784404,390460
2022-07-29,209.58668518066406,212.86518626549878,202.8396132087398,210.2518859876857,306305
2022-08-01,229.16268920898438,230.8732160610077,213.29283099914426,213.53040377025053,1476795
2022-08-02,231.1107940673828,233.6290741983296,221.84545578435424,230.73068342511877,740264
2022-08-03,226.83448791503906,233.15393257633855,225.2189959077423,231.49092311288476,334305
2022-08-04,228.92510986328125,232.82130899764385,224.2686894834447,227.11956265484443,516707
2022-08-05,232.72628784179688,234.48433220147885,229.44778640104425,230.3980775143228,644177
2022-08-08,239.85348510742188,244.41490011615713,234.72191859810658,237.28770185276423,984366
2022-08-10,243.9397430419922,250.44921403854926,239.52088061683006,240.04354363489762,1074256
2022-08-11,246.60055541992188,252.30230236604723,244.65247014689623,246.41048558815052,644228
2022-08-12,230.0654754638672,248.59615145908873,228.25991371800427,248.59615145908873,1057203
2022-08-16,231.728515625,235.10203779502737,225.59912576612095,230.92076230242574,507112
2022-08-17,225.40904235839844,232.25113526719724,223.36592232670347,231.39587909120658,387031
2022-08-18,227.8798065185547,233.77160838261102,222.36811529077633,226.12176220011366,374051
2022-08-19,227.7372589111328,233.67657835384222,226.1692843783742,228.97264025527468,525926
2022-08-22,221.89297485351562,231.39588598214584,219.99239262778957,226.1692848613992,565052
2022-08-23,227.4521942138672,229.78040464831338,219.61229216910664,219.8498649583418,591096
2022-08-24,238.90318298339844,239.99602647713377,227.45218652937035,229.06767854153145,1498411
2022-08-25,242.086669921875,245.31765402454272,239.09325860617673,240.75626811496292,630230
2022-08-26,249.83151245117188,252.11220518206773,236.5274376869344,242.0866461563928,732505
2022-08-29,247.02818298339844,249.64148350774428,237.6678098506249,239.75844737004329,677406
2022-08-30,243.89219665527344,251.30448438156077,243.22699580813205,248.31104431869713,307985
2022-09-01,244.31983947753906,249.83151607384093,241.46896627243495,241.46896627243495,315636
2022-09-02,243.60711669921875,249.35636595695215,242.89439841104115,245.08005622788656,269554
2022-09-05,260.1896667480469,262.1852836677078,243.79714683749972,244.12975449087324,1456840
2022-09-06,252.11221313476562,266.0815036780988,249.78401737793172,261.56762102641676,825634
2022-09-07,246.9331512451172,254.58298309622987,245.46018262121615,250.8768535596696,523796
2022-09-08,244.98504638671875,251.25697376446902,242.60933301669525,248.97628080908282,488157
2022-09-09,240.9462890625,247.88341635216884,239.6158729451403,245.41265392013662,253265
2022-09-12,236.52745056152344,243.08446789526732,235.7672292767052,242.18169424432702,501077
2022-09-13,243.23985290527344,246.95822171235233,237.87959126851763,239.4248822285707,604594
2022-09-14,240.24583435058594,246.0890023143775,238.99027528394126,241.21164674998528,300899
2022-09-15,241.06678771972656,245.26806293569572,239.9078010174045,241.4531067957485,347606
2022-09-16,226.33815002441406,244.25395890295724,207.5530863750145,243.38473360635726,378983
2022-09-19,231.93984985351562,234.69242118198275,224.35823109793836,225.03429685350608,323934
2022-09-20,234.45095825195312,238.2659142544564,233.72659895766284,233.7748925247077,192986
2022-09-21,228.7043914794922,235.94798486627639,226.96592611923828,235.36849150048226,179936
2022-09-22,219.0462646484375,236.38259502346844,217.35609287605314,229.86336104427167,572697
2022-09-23,232.42274475097656,248.21378315386528,220.1569303985807,220.1569303985807,1821660
2022-09-26,218.37017822265625,234.6924010422677,216.39025995779608,234.6924010422677,496616
2022-09-27,220.8330078125,227.49712246969375,217.79070453097626,221.17104806028186,392115
2022-09-28,218.41847229003906,226.38642473321988,216.9697536640062,220.20523115699746,391032
2022-09-29,217.25950622558594,223.10267445639334,214.60352200586698,219.9154904453049,236233
2022-09-30,221.89540100097656,224.06847892155196,215.8107798759399,217.25949848965683,331058
2022-10-03,216.10052490234375,221.60565264516788,214.45864676671238,221.21933357929967,161928
2022-10-04,219.7223358154297,222.90951989776056,216.5834453037807,219.91549536102852,276814
2022-10-06,221.5090789794922,225.03428833102848,219.72232015154069,219.72232015154069,261517
2022-10-07,222.61976623535156,226.7244690835088,218.94967603545592,222.61976623535156,377102
2022-10-10,229.7667694091797,233.14711288780143,218.12874150819874,222.0402700294729,468056
2022-10-11,225.90353393554688,236.43089884516644,224.1650832554137,231.7467024065892,274022
2022-10-12,224.1167755126953,231.21548797339085,220.25352582400288,227.35223828469842,271071
2022-10-13,229.67019653320312,231.21548756366496,221.36420382238185,225.03429396756167,184973
2022-10-14,232.18130493164062,236.3343013755468,229.8633609679912,232.47105161137887,317127
2022-10-17,235.51336669921875,236.62404509768314,228.414639451437,232.7607953818026,206696
2022-10-18,228.17318725585938,240.19754909715522,226.96592171482308,236.52745890497926,238897
2022-10-19,227.6419677734375,233.67829495631997,226.09667685689575,230.73256434364794,194032
2022-10-20,230.92575073242188,232.3261757649816,225.37232943248029,225.37232943248029,203197
2022-10-21,233.38858032226562,238.84542968648262,230.92577028348273,230.92577028348273,241183
2022-10-24,231.79498291015625,238.6039634805677,228.31805227165265,235.07873927319886,83407
2022-10-25,241.88772583007812,247.73089411630957,229.86336374144904,229.86336374144904,513463
2022-10-27,247.24798583984375,248.60011736755405,243.3847360610962,244.35054850578308,363491
2022-10-28,251.20782470703125,254.6847554297329,246.18558816598923,249.17961266260056,352863
2022-10-31,257.58221435546875,260.4796519546337,252.07707112735156,255.9403212595715,514118
2022-11-01,257.58221435546875,260.67279677668904,252.84970936409178,260.67279677668904,283724
2022-11-02,257.72705078125,259.8035415943087,252.6082272585929,255.0710666199699,237009
2022-11-03,261.3488464355469,266.46764046574725,256.0851569631143,256.18174409985045,467721
2022-11-04,259.5137939453125,265.01890673447406,257.3889949552299,262.70096295618214,178305
2022-11-07,259.3689270019531,261.92835362659423,256.03689166535247,259.5621012856361,199738
2022-11-09,268.44757080078125,274.1941369482693,259.0791786462383,262.507800907586,666006
2022-11-10,257.53387451171875,269.36507659302566,254.49157129994816,265.5984140701546,331453
2022-11-11,254.0569610595703,270.4274943843245,252.89800376819218,264.7292066475064,673109
2022-11-14,255.36080932617188,265.4052530466708,248.50353494391774,258.5962869721218,664887
2022-11-15,252.4150848388672,260.2864502598519,250.14541973024728,256.0368814565831,326929
2022-11-16,249.90396118164062,256.4231949515965,248.64841683786992,253.6223448563925,178648
2022-11-17,241.64625549316406,251.49753886106237,240.1009645212721,249.90395432255215,285749
2022-11-18,243.96421813964844,248.50351873518449,240.9701938047385,241.453100004748,181483
2022-11-21,241.8394317626953,246.47533447352447,240.1975535439156,244.8817498247059,131440
2022-11-22,246.04071044921875,248.4552414644221,241.25994198654175,243.1915667987044,140479
2022-11-23,252.46334838867188,256.4231850125298,247.7791524851175,248.11719271049338,353023
2022-11-24,251.06295776367188,258.88601501669245,249.95224986855158,253.67063368992643,253201
2022-11-25,246.90994262695312,254.49157612163293,246.18558330212875,251.207819743947,128691
2022-11-28,238.3625030517578,248.8898670445094,236.81719731830492,247.19968060891097,405686
2022-11-29,235.1753387451172,243.04670455775107,234.35439224273648,238.55568242317844,331108
2022-11-30,239.03855895996094,240.48727749911222,234.98214999776278,236.52744093058124,342858
2022-12-01,241.21165466308594,243.1915730942326,239.03857669314823,240.2458422320025,316643
2022-12-02,238.7488250732422,243.7710466634682,237.58985312736354,241.45310277171092,159701
2022-12-05,242.4672088623047,243.2398617389551,238.16934657841693,239.8112247305942,195646
2022-12-06,240.72874450683594,245.41294061576193,239.0385727801079,242.41891623356395,137778
2022-12-07,238.70053100585938,244.4471266295055,236.72062735697594,240.72874295974952,133326
2022-12-08,240.2941436767578,242.27406217279741,237.5415722631017,238.79713141208745,271006
2022-12-09,242.66036987304688,247.39284482348097,240.72874503823655,241.45310435129042,280336
2022-12-12,247.44113159179688,250.5800216751568,237.5898340020121,243.481295130246,290902
2022-12-13,245.84756469726562,249.7107998010302,243.72278023220008,248.21380227738697,187068
2022-12-14,246.04071044921875,250.82149364902358,243.86763253553576,246.23386998300947,157151
2022-12-15,246.18557739257812,250.43514610135463,244.64028637899023,246.4753240629783,163754
2022-12-16,242.37063598632812,248.21380436730323,241.06679799632576,245.89586033810207,157099
2022-12-19,248.11721801757812,253.04286751676358,242.37063675994762,242.37063675994762,712945
2022-12-20,254.6364288330078,255.84369431152032,249.13131593554368,249.32446072755278,601305
2022-12-21,237.97618103027344,258.5480038345725,231.98814680669355,256.8095237455329,778321
2022-12-22,233.14710998535156,241.0667835406614,229.38044747948692,239.37661182239148,291976
2022-12-23,217.45265197753906,230.5394127049818,215.37616125046847,229.95993411788479,310959
2022-12-26,231.11891174316406,234.16121492773868,213.4928353306182,218.5633504629944,231389
2022-12-27,231.89157104492188,236.62404607150063,228.89754660794142,231.7949839067761,165612
2022-12-28,233.96804809570312,235.46506022599067,230.15309215777037,232.13301047607797,123758
2022-12-29,231.40866088867188,235.65822962642844,230.05651466329266,234.4992576740519,129693
2022-12-30,226.67617797851562,233.7749053467614,225.03429976882967,233.67831820737405,349215
2023-01-02,234.40267944335938,235.89969169323962,227.69028584106957,228.12489849758228,125073
2023-01-03,230.87745666503906,238.3625027487517,229.62189760034562,235.56163795256973,127253
2023-01-04,232.85739135742188,235.3684949257738,229.81507324842093,231.69840460896702,232223
2023-01-05,235.65823364257812,240.2458426991447,231.8432774798063,234.0646490230431,256520
2023-01-06,233.8714599609375,239.95608085133824,232.3261690081725,235.70651230982546,156356
2023-01-09,236.7206268310547,239.762930018003,234.54754891548367,234.64412131389903,364099
2023-01-10,234.20950317382812,238.55565890282702,230.49111959972257,236.47916817160075,167552
2023-01-11,233.3402862548828,236.23772351100902,232.47104623576814,232.5676333724902,183429
2023-01-12,232.22959899902344,235.80310209111477,229.38045523926664,232.8090923597424,88808
2023-01-13,232.22959899902344,233.6783176636925,230.20140171076378,230.20140171076378,88561
2023-01-16,230.00820922851562,234.74069866749358,229.38043708502852,232.76078036838683,58845
2023-01-17,229.91163635253906,231.79496751618262,228.318037108589,229.81504922122312,73846
2023-01-18,233.19540405273438,234.59582910344602,230.6843006224892,231.07061969264143,71013
2023-01-19,231.69839477539062,233.5334472244764,225.03429494025156,230.87746305672664,114892
2023-01-20,241.25994873046875,243.86763935235544,230.00822504282576,231.69839680071337,388270
2023-01-23,237.6864471435547,242.4189222000185,235.60994155733334,242.4189222000185,167725
2023-01-24,235.89968872070312,238.84541961325937,233.82319786734766,238.84541961325937,78232
2023-01-25,232.47103881835938,235.03045048855168,230.10480141544764,235.03045048855168,147388
2023-01-27,218.8048095703125,235.65823357309378,216.39027848862096,232.5193431668948,262745
2023-01-30,227.15908813476562,228.80096637288295,218.12875045655605,223.10267874143796,206709
2023-01-31,231.50521850585938,232.5193244258586,226.5795843384912,228.12487526394656,140975
2023-02-01,223.44070434570312,234.11291956219037,220.63983954705103,232.66420096406512,358389
2023-02-02,223.3441162109375,228.36633771452549,222.18514428505222,224.5996752711164,114696
2023-02-03,221.65394592285156,227.11078009102494,217.11463058776118,224.30993002432365,173032
2023-02-06,218.9979705810547,223.73044563812033,217.45266478353662,221.07446143041184,88423
2023-02-07,222.1851348876953,223.3441067645617,219.62572330844145,220.10862948522967,179279
2023-02-08,222.95779418945312,225.90351016366083,221.12274182211823,223.10266015184362,124839
2023-02-09,228.89755249023438,230.8291774057638,222.90951819951894,223.10267774364618,135559
2023-02-10,239.5697784423828,240.58388445076275,227.49712295483207,229.76677334421464,396214
2023-02-13,235.1753387451172,240.3907202392744,229.28387672564463,239.56978847402257,237742
2023-02-14,222.4748992919922,236.62404550596713,220.20523418514492,236.57575193700967,776307
2023-02-15,221.31591796875,224.4548084446684,220.49498622501767,222.13686444961084,230997
2023-02-16,217.93556213378906,223.87531723521096,217.25949640131188,223.7787301003738,193608
2023-02-17,217.54925537109375,221.94370498639282,216.92148317053469,217.93557445803341,152677
2023-02-20,217.93556213378906,221.4607862355584,217.45265593385855,218.61164260339393,130719
2023-02-21,218.0804443359375,221.12274752157273,216.4868450229299,218.75651007306448,120447
2023-02-22,215.7624969482422,218.08045568677457,214.07232514888938,216.63173700161502,80962
2023-02-23,211.12660217285156,218.22531466014152,210.5471088225255,216.82488959016962,195395
2023-02-24,210.01589965820312,213.92744275533104,207.166756076833,212.0441115566035,281158
2023-02-27,203.83470153808594,210.74025401766403,199.92315853241757,210.01589474761903,212207
2023-02-28,201.56503295898438,206.1043480219094,201.08212678767052,201.08212678767052,206195
2023-03-01,202.28941345214844,203.49667900717097,201.371894577757,202.72402610453088,254719
2023-03-02,198.4744415283203,204.60735595701465,198.03982891035525,202.82059718222513,219189
2023-03-03,206.24923706054688,211.70607112232966,198.57103157341692,199.87486944644235,433537
2023-03-06,207.64967346191406,216.2936918051123,205.7180485925009,207.26335438288274,422387
2023-03-08,208.03599548339844,212.91335129507743,204.51078594171028,207.1184766048755,501452
2023-03-09,215.95565795898438,217.3077894205277,208.0359845104008,208.0359845104008,271917
2023-03-10,210.2090606689453,214.8932566526289,209.1466758828268,213.44453806845388,135031
2023-03-13,200.35777282714844,211.07829600856365,199.53684115648966,210.4988026928174,179248
2023-03-14,199.8748779296875,204.46248693749754,198.32958689564936,202.33770255499007,175819
2023-03-15,200.98556518554688,203.44837500176152,198.9573532622938,201.8064968785759,112417
2023-03-16,197.02572631835938,201.80649467130584,195.62530130911023,199.48855084476435,159079
2023-03-17,200.93727111816406,202.24110900518576,197.02572798284388,197.2188875138329,275605
2023-03-20,201.61334228515625,206.00779173508465,200.01975769008885,200.695823435356,214229
2023-03-21,205.33172607421875,207.98771022517482,201.80650190430936,201.85479547266144,247498
2023-03-22,205.76632690429688,208.61547042799452,204.84880810678436,206.2975266514232,159282
2023-03-23,203.44837951660156,207.50480345312613,201.9513820616433,203.78641975702124,102668
2023-03-24,201.46847534179688,205.86291003331988,200.79239486267528,204.4624849812341,217713
2023-03-27,197.65350341796875,201.90308685578128,196.10821240732332,201.8547932879519,266383
2023-03-28,194.85264587402344,198.32957630491637,193.16247422455854,197.94324251419093,211691
2023-03-29,210.5954132080078,212.09242549230083,194.7560797691997,194.85266691159106,456484
2023-03-31,210.8368377685547,214.3137533667553,208.32571977780412,212.47871580691,149270
2023-04-03,225.56549072265625,227.40052840208446,210.9334239065207,211.8992363140361,391756
2023-04-05,227.5936737060547,228.89752626952935,223.10265218675644,226.72444848848951,129999
2023-04-06,223.2958221435547,229.4770302963082,222.233437354343,227.5936843416952,111761
2023-04-10,222.66806030273438,227.93173513707595,221.17104807792538,224.4548044689472,77727
2023-04-11,224.84112548828125,226.67616311932215,221.8471012090804,223.7787259731771,187964
2023-04-12,224.06846618652344,227.83512847325645,222.474881696858,225.0342785407757,121288
2023-04-13,231.11891174316406,236.62403951088982,223.5372784599028,225.90351590758615,709144
2023-04-17,239.85951232910156,241.21164377674282,231.408653938525,231.69838586507134,326860
2023-04-18,236.33428955078125,241.40480461255316,235.75481095742674,241.40480461255316,128750
2023-04-19,233.5817413330078,239.2317351879119,232.7607948753183,236.72063172033057,76446
2023-04-20,227.0625,235.60993085500363,225.32403474126326,235.17531822460134,120197
2023-04-21,227.83514404296875,230.82916844060605,222.1368566583238,230.82916844060605,137048
2023-04-24,227.6419677734375,231.79496382268601,224.40650524568866,227.83512729586437,183292
2023-04-25,235.0787353515625,237.30010684815304,227.64198272134885,227.64198272134885,227924
2023-04-26,229.71849060058594,236.72063066414103,226.96591930144066,235.07873775608775,180204
2023-04-27,232.51934814453125,233.58174773807002,228.80096430427406,229.95995103799945,75988
2023-04-28,232.2778778076172,235.60992757718248,230.10479994871017,233.63000924719725,159552
